playerID,yearID,stint,teamID,lgID,bats,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,PA,avg,allStar,allStarStart,weight,height,Rating
rosepe01,1971,1,CIN,NL,B,160,632,86,192,27,4,13,44,13,9,68,50,15,3,1,3,9,30,4.321,0.304,1,0,192,71,0.461182135
rudijo01,1971,1,OAK,AL,R,127,513,62,137,23,4,10,52,3,2,28,62,2,1,10,4,15,25,3.34,0.267,-1,-1,200,74,0.306321001
sanguma01,1971,1,PIT,NL,R,138,533,60,170,26,5,7,81,6,4,19,32,13,3,1,1,21,27,3.407,0.319,0,0,193,72,0.712960382
santoro01,1971,1,CHN,NL,R,154,555,77,148,22,1,21,88,4,0,79,95,8,0,1,7,20,31,3.914,0.267,1,0,190,72,0.276372917
schaapa01,1971,1,KCA,AL,R,161,548,80,150,31,6,11,63,7,5,103,51,5,2,0,6,9,28,4.019,0.274,-1,-1,165,71,0.478620196
scottge02,1971,1,BOS,AL,R,146,537,72,141,16,4,24,78,0,3,41,102,5,5,0,7,23,27,3.568,0.263,-1,-1,200,74,0.234468955
simmote01,1971,1,SLN,NL,B,133,510,64,155,32,4,7,77,1,3,36,50,3,3,4,10,20,22,3.37,0.304,-1,-1,193,71,0.456257712
sizemte01,1971,1,SLN,NL,R,135,478,53,126,14,5,3,42,4,6,42,26,5,1,7,4,12,26,3.21,0.264,-1,-1,165,70,0.574187812
smithre06,1971,1,BOS,AL,B,159,618,85,175,33,2,30,96,11,3,63,82,4,5,1,5,15,26,4.204,0.283,-1,-1,180,72,0.386271501
speiech01,1971,1,SFN,NL,R,157,601,74,141,17,6,8,46,4,7,56,90,6,7,5,1,15,21,4.056,0.235,-1,-1,175,73,0.212345257
spencji01,1971,1,CAL,AL,L,148,510,50,121,21,2,18,59,0,1,48,63,7,3,6,5,16,24,3.444,0.237,-1,-1,195,74,0.293583593
stargwi01,1971,1,PIT,NL,L,141,511,104,151,26,0,48,125,0,0,83,154,20,7,0,5,8,31,3.667,0.295,1,7,188,74,0.24245992
staubru01,1971,1,MON,NL,L,162,599,94,186,34,6,19,97,9,5,74,42,13,9,3,5,21,27,4.154,0.311,0,0,190,74,0.760093603
torrejo01,1971,1,SLN,NL,R,161,634,97,230,34,8,24,137,4,1,63,70,20,4,1,5,18,31,4.302,0.363,1,5,212,74,0.53529014
tovarce01,1971,1,MIN,AL,R,157,657,94,204,29,3,1,45,18,14,45,39,5,3,11,2,5,31,4.333,0.311,-1,-1,155,69,0.60075129
uhlaete01,1971,1,CLE,AL,L,141,500,52,144,20,3,2,47,3,6,38,44,5,0,0,3,7,32,3.321,0.288,-1,-1,190,74,0.356147758
unserde01,1971,1,WS2,AL,L,153,581,63,148,19,6,9,41,11,6,59,68,10,2,4,2,4,27,3.951,0.255,-1,-1,180,73,0.270218702
watsobo01,1971,1,HOU,NL,R,129,468,49,135,17,3,9,67,0,3,41,56,5,2,1,2,14,25,3.142,0.288,-1,-1,201,72,0.319401643
whitero01,1971,1,NYA,AL,B,147,524,86,153,22,7,19,84,14,7,86,66,7,7,0,17,10,28,3.765,0.292,-1,-1,160,70,0.433297063
willibi01,1971,1,CHN,NL,L,157,594,86,179,27,5,28,93,7,5,77,44,18,3,0,3,17,33,4.142,0.301,-1,-1,175,73,0.68914233
williea02,1971,1,ATL,NL,R,145,497,64,129,14,1,33,87,0,1,42,80,5,7,0,4,11,23,3.327,0.26,-1,-1,215,75,0.306637713
willsma01,1971,1,LAN,NL,B,149,601,73,169,14,3,3,44,15,8,40,44,2,0,7,6,8,39,3.957,0.281,-1,-1,170,71,0.426077373
yastrca01,1971,1,BOS,AL,L,148,508,75,129,21,2,15,70,8,7,106,60,12,1,0,5,14,32,3.79,0.254,1,7,175,71,0.392423227
aaronha01,1972,1,ATL,NL,R,129,449,75,119,10,0,34,77,4,0,92,55,15,1,0,2,17,38,3.34,0.265,1,9,180,72,0.54072334
allendi01,1972,1,CHA,AL,R,148,506,90,156,28,5,37,113,19,8,99,126,16,1,0,3,13,30,3.735,0.308,1,3,187,71,0.344510853
alomasa01,1972,1,CAL,AL,B,155,610,65,146,20,3,1,25,20,12,47,55,5,0,6,3,8,29,4.056,0.239,-1,-1,140,69,0.362450556
andremi01,1972,1,CHA,AL,R,148,505,58,111,18,0,7,50,2,2,70,78,3,2,18,7,4,29,3.549,0.22,-1,-1,195,75,0.25744181
auerbri01,1972,1,ML4,AL,R,153,554,50,121,16,3,2,30,24,8,43,62,5,2,5,1,14,22,3.685,0.218,-1,-1,165,72,0.299921655
bailebo01,1972,1,MON,NL,R,143,489,55,114,10,4,16,57,6,7,59,112,7,1,7,4,13,30,3.383,0.233,-1,-1,180,73,0.196543926
bandosa01,1972,1,OAK,AL,R,152,535,64,126,20,3,15,77,3,1,78,55,17,9,6,3,13,28,3.784,0.236,1,0,195,72,0.492044335
benchjo01,1972,1,CIN,NL,R,147,538,87,145,22,2,40,125,6,6,100,84,23,2,0,12,18,25,3.938,0.27,1,2,197,73,0.499020272
bondsbo01,1972,1,SFN,NL,R,153,626,118,162,29,5,26,80,44,6,60,137,4,5,1,5,13,26,4.235,0.259,-1,-1,190,73,0.327635857
bowala01,1972,1,PHI,NL,B,152,579,67,145,11,13,1,31,17,9,32,51,1,2,18,2,8,27,3.772,0.25,-1,-1,155,70,0.408380922
brinked01,1972,1,DET,AL,R,156,516,42,105,19,1,6,49,0,0,38,51,9,3,7,7,14,31,3.42,0.203,-1,-1,170,72,0.341272507
brocklo01,1972,1,SLN,NL,L,153,621,81,193,26,8,3,42,63,18,47,93,12,1,3,3,6,33,4.123,0.311,0,0,170,71,0.356582412
brohaja01,1972,1,CLE,AL,L,136,527,49,123,13,2,5,35,3,2,27,46,0,1,9,3,8,22,3.42,0.233,-1,-1,165,70,0.346181117
campabe01,1972,1,OAK,AL,R,149,625,85,150,25,2,8,32,52,14,32,88,0,2,20,2,9,30,4.056,0.24,0,0,160,70,0.344659998
cardejo02,1972,1,CHN,NL,R,143,533,96,155,24,6,17,70,25,14,55,58,3,1,1,3,15,29,3.63,0.291,-1,-1,150,70,0.610115976
cardele01,1972,1,CAL,AL,R,150,551,25,123,11,2,6,42,1,2,35,73,4,2,13,1,15,34,3.617,0.223,-1,-1,160,71,0.177435662
carewro01,1972,1,MIN,AL,L,142,535,61,170,21,6,0,51,12,6,43,60,9,2,9,2,11,27,3.568,0.318,1,4,170,72,0.374517481
cedence01,1972,1,HOU,NL,R,139,559,103,179,39,8,22,82,55,21,56,62,5,5,1,4,11,21,3.796,0.32,1,0,175,74,0.740882033
clarkho01,1972,1,NYA,AL,B,147,547,65,132,20,2,3,37,18,6,56,44,4,4,3,3,7,32,3.722,0.241,-1,-1,175,69,0.490195483
colbena01,1972,1,SDN,NL,R,151,563,87,141,27,2,38,111,15,6,70,127,14,2,3,5,12,26,3.907,0.25,1,0,205,74,0.327698649
darwibo01,1972,1,MIN,AL,R,145,513,48,137,20,2,22,80,2,3,38,145,4,8,1,2,24,29,3.401,0.267,-1,-1,190,74,0.178476033
daviswi02,1972,1,LAN,NL,L,149,615,81,178,22,7,19,79,20,3,27,61,4,1,4,7,9,32,3.963,0.289,-1,-1,180,74,0.555760788
epstemi01,1972,1,OAK,AL,L,138,455,63,123,18,2,26,70,0,1,68,68,9,11,0,3,7,29,3.228,0.27,-1,-1,230,75,0.391499721
evansda01,1972,1,ATL,NL,L,125,418,67,106,12,0,19,71,4,2,90,58,4,4,0,9,6,25,3.136,0.254,-1,-1,200,74,0.443596415
fiskca01,1972,1,BOS,AL,R,131,457,74,134,28,9,22,61,5,2,52,83,6,4,1,0,11,25,3.142,0.293,1,0,200,75,0.356571562
foliti01,1972,1,MON,NL,R,149,540,45,130,12,2,2,35,11,7,25,43,2,6,16,5,6,22,3.488,0.241,-1,-1,179,72,0.370360917
fuentti01,1972,1,SFN,NL,B,152,572,64,151,33,6,7,53,16,5,39,56,3,3,12,8,9,28,3.772,0.264,-1,-1,175,71,0.475376607
garrra01,1972,1,ATL,NL,L,134,554,87,180,22,0,12,53,25,9,25,41,2,6,6,3,9,27,3.574,0.325,-1,-1,185,71,0.721955895
grichbo01,1972,1,BAL,AL,R,133,460,66,128,21,3,12,50,13,6,53,96,3,7,3,5,8,23,3.167,0.278,1,6,180,74,0.255668113
griffdo01,1972,1,BOS,AL,R,129,470,43,122,12,1,2,35,9,2,45,48,6,2,15,3,7,25,3.179,0.26,-1,-1,160,72,0.316371462
harpeto01,1972,1,BOS,AL,R,144,556,92,141,29,2,14,49,25,7,67,104,1,9,5,4,4,32,3.846,0.254,-1,-1,165,69,0.30165071
helmsto01,1972,1,HOU,NL,R,139,518,45,134,20,5,5,60,4,3,24,27,8,4,3,10,8,31,3.346,0.259,-1,-1,165,70,0.765935606
jacksre01,1972,1,OAK,AL,L,135,499,72,132,25,2,25,75,9,8,59,125,7,8,4,2,5,26,3.444,0.265,1,9,195,72,0.247422408
kessido01,1972,1,CHN,NL,B,149,577,77,158,20,6,1,39,8,7,67,44,8,2,13,1,11,30,3.975,0.274,1,6,170,73,0.510557153
killeha01,1972,1,MIN,AL,R,139,433,53,100,13,2,26,74,0,1,94,91,12,1,0,4,16,36,3.253,0.231,-1,-1,195,72,0.274534788
kingmda01,1972,1,SFN,NL,R,135,472,65,106,17,4,29,83,16,6,51,140,2,4,0,4,9,24,3.228,0.225,-1,-1,210,78,0.227234813
luzingr01,1972,1,PHI,NL,R,150,563,66,158,33,5,18,68,0,4,42,114,4,3,0,3,14,22,3.735,0.281,-1,-1,220,73,0.247869634
maybejo01,1972,1,KCA,AL,L,149,503,65,150,24,3,25,100,0,2,78,74,13,3,1,3,12,23,3.586,0.298,-1,-1,215,75,0.436070553
mayca01,1972,1,CHA,AL,L,148,523,83,161,26,3,12,68,23,14,79,70,14,9,0,4,10,24,3.716,0.308,0,0,200,71,0.456767166
mayda01,1972,1,ML4,AL,L,143,500,49,119,20,2,9,45,11,13,47,56,8,3,4,2,12,29,3.377,0.238,-1,-1,186,70,0.361279221
mayle01,1972,1,HOU,NL,R,148,592,87,168,31,2,29,98,3,1,52,145,12,2,0,1,13,29,3.975,0.284,1,3,195,75,0.256329055
mcmulke01,1972,1,CAL,AL,R,137,472,36,127,18,1,9,34,1,2,48,59,2,0,1,2,12,30,3.21,0.269,-1,-1,190,75,0.249858648
menkede01,1972,1,CIN,NL,R,140,447,41,104,19,2,9,50,0,1,58,76,2,5,6,8,8,32,3.117,0.233,-1,-1,185,72,0.236886336
metzgro01,1972,1,HOU,NL,B,153,641,84,142,12,3,2,38,23,9,60,71,1,1,9,4,7,25,4.327,0.222,-1,-1,165,72,0.33930023
millafe01,1972,1,ATL,NL,R,125,498,46,128,19,3,1,38,6,4,23,28,1,3,7,3,7,29,3.216,0.257,-1,-1,172,71,0.600675299
mondari01,1972,1,CHN,NL,L,138,434,68,108,22,5,11,42,12,9,78,102,8,1,3,4,4,27,3.16,0.249,-1,-1,193,75,0.233307074
moneydo01,1972,1,PHI,NL,R,152,536,54,119,16,2,15,52,5,7,41,92,5,2,7,4,8,25,3.562,0.222,-1,-1,170,73,0.232796495
montawi01,1972,1,PHI,NL,L,147,531,60,131,39,3,13,64,1,3,58,108,13,1,2,4,5,24,3.636,0.247,-1,-1,170,72,0.247843219
morgajo02,1972,1,CIN,NL,L,149,552,122,161,23,4,16,73,58,17,115,44,1,6,3,4,5,29,4.117,0.292,1,4,160,67,1
munsoth01,1972,1,NYA,AL,R,140,511,54,143,16,3,7,46,6,7,47,58,5,3,4,2,13,25,3.444,0.28,-1,-1,190,71,0.338687325
murcebo01,1972,1,NYA,AL,L,153,585,102,171,30,7,33,96,11,9,63,67,7,2,0,4,6,26,4,0.292,1,8,160,71,0.619036767
nelsoda01,1972,1,TEX,AL,R,145,499,68,113,16,3,2,28,51,17,67,81,3,5,9,0,4,28,3.494,0.226,-1,-1,160,70,0.308418805
nettlgr01,1972,1,CLE,AL,L,150,557,65,141,28,0,17,70,2,3,57,50,5,4,2,3,9,28,3.79,0.253,-1,-1,180,72,0.541299259
oliveal01,1972,1,PIT,NL,L,140,565,88,176,27,4,12,89,2,4,34,44,4,5,1,7,13,26,3.698,0.312,1,0,195,72,0.75031388
olivebo01,1972,2,CAL,AL,R,134,509,47,137,20,4,19,70,4,3,27,97,8,3,0,5,15,29,3.309,0.269,-1,-1,205,75,0.251487631
otisam01,1972,1,KCA,AL,R,143,540,75,158,28,2,11,54,28,12,50,59,3,3,6,6,6,25,3.642,0.293,0,0,165,71,0.499100635
patekfr01,1972,1,KCA,AL,R,136,518,59,110,25,4,0,32,33,7,47,64,4,3,6,3,9,28,3.488,0.212,0,0,148,65,0.355504874
perezma01,1972,1,ATL,NL,R,141,479,33,109,13,1,1,28,0,3,30,55,1,3,3,3,21,26,3.142,0.228,-1,-1,160,71,0.205818584
perezto01,1972,1,CIN,NL,R,136,515,64,146,33,7,21,90,4,2,55,121,15,0,0,6,9,30,3.519,0.283,-1,-1,175,74,0.269123948
petrori01,1972,1,BOS,AL,R,147,521,62,125,15,2,15,75,0,1,78,91,9,2,2,4,8,29,3.698,0.24,-1,-1,175,72,0.276181367
pinielo01,1972,1,KCA,AL,R,151,574,65,179,33,4,11,72,7,2,34,59,9,8,4,4,25,29,3.753,0.312,1,0,182,72,0.484046544
pinsova01,1972,1,CAL,AL,L,136,484,56,133,24,2,7,49,17,6,30,54,12,5,4,4,7,34,3.173,0.275,-1,-1,170,71,0.427012442
powelbo01,1972,1,BAL,AL,L,140,465,53,117,20,1,21,81,4,0,65,92,14,4,1,4,13,31,3.272,0.252,-1,-1,230,76,0.290954458
raderdo02,1972,1,HOU,NL,R,152,553,70,131,24,7,22,90,5,5,57,120,8,5,2,9,18,28,3.765,0.237,-1,-1,208,74,0.270072204
robinbr01,1972,1,BAL,AL,R,153,556,48,139,23,2,8,64,1,0,43,45,4,2,4,7,12,35,3.698,0.25,1,5,180,73,0.482631998
rodriau01,1972,1,DET,AL,R,153,601,65,142,23,5,13,56,2,3,28,104,4,2,7,1,14,25,3.883,0.236,-1,-1,180,70,0.234513458
rojasco01,1972,1,KCA,AL,R,137,487,49,127,25,0,3,53,2,8,41,35,5,1,5,7,17,33,3.259,0.261,1,0,160,70,0.561172666
rosepe01,1972,1,CIN,NL,B,154,645,107,198,31,11,6,57,10,3,73,46,4,7,2,2,7,31,4.432,0.307,-1,-1,192,71,0.717675395
rudijo01,1972,1,OAK,AL,R,147,593,94,181,32,9,19,75,3,4,37,62,6,2,15,6,15,26,3.889,0.305,1,0,200,74,0.556416012
sanguma01,1972,1,PIT,NL,R,136,520,55,155,18,8,7,71,1,2,21,38,11,0,0,6,10,28,3.34,0.298,1,0,193,72,0.626436794
santoro01,1972,1,CHN,NL,R,133,464,68,140,25,5,17,74,1,4,69,75,5,4,2,8,13,32,3.29,0.302,1,0,190,72,0.376803424
scheiri01,1972,1,KCA,AL,B,134,450,60,135,21,4,8,66,0,1,58,40,3,4,3,3,19,30,3.136,0.3,1,0,180,73,0.591409825
scottge02,1972,1,ML4,AL,R,152,578,71,154,24,4,20,88,16,4,43,130,4,4,2,2,19,28,3.833,0.266,-1,-1,200,74,0.255042167
simmote01,1972,1,SLN,NL,B,152,594,70,180,36,6,16,96,1,3,29,57,8,2,1,3,18,23,3.846,0.303,0,0,193,71,0.586982117
singlke01,1972,1,MON,NL,B,142,507,77,139,23,2,14,50,5,10,70,99,5,2,4,2,12,25,3.562,0.274,-1,-1,210,76,0.256914725
smithre06,1972,1,BOS,AL,B,131,467,75,126,25,4,21,74,15,4,68,63,12,4,0,4,8,27,3.302,0.27,1,0,180,72,0.505072324
speiech01,1972,1,SFN,NL,R,150,562,74,151,25,2,15,71,9,4,82,92,2,3,4,7,8,22,3.975,0.269,1,0,175,73,0.31680836
stargwi01,1972,1,PIT,NL,L,138,495,75,145,28,2,33,112,1,1,65,129,15,2,0,7,7,32,3.457,0.293,1,7,188,74,0.289283346
thomade01,1972,1,SDN,NL,B,130,500,48,115,15,5,5,36,9,9,41,73,1,2,6,1,6,21,3.34,0.23,-1,-1,160,72,0.24051246
thompda01,1972,1,MIN,AL,R,144,573,54,158,22,6,4,48,3,4,34,57,1,2,13,2,14,25,3.747,0.276,-1,-1,183,72,0.357645291
tolanbo01,1972,1,CIN,NL,L,149,604,88,171,28,5,8,82,42,15,44,88,5,6,6,7,15,27,4,0.283,-1,-1,170,71,0.42742126
torrejo01,1972,1,SLN,NL,R,149,544,71,157,26,6,11,81,3,0,54,64,13,8,0,7,19,32,3.691,0.289,1,5,212,74,0.460099117
tovarce01,1972,1,MIN,AL,R,141,548,86,145,20,6,2,31,21,10,39,39,6,14,5,1,6,32,3.623,0.265,-1,-1,155,69,0.633095141
watsobo01,1972,1,HOU,NL,R,147,548,74,171,27,4,16,86,1,1,53,83,5,8,2,5,6,26,3.71,0.312,-1,-1,201,72,0.372708199
whitero01,1972,1,NYA,AL,B,155,556,76,150,29,0,10,54,23,7,99,59,10,5,4,2,11,29,4.043,0.27,-1,-1,160,70,0.483940831
willibi01,1972,1,CHN,NL,L,150,574,95,191,34,6,37,122,3,1,62,59,20,6,0,8,14,34,3.926,0.333,1,0,175,73,0.748382894
williea02,1972,1,ATL,NL,R,151,565,72,146,24,2,28,87,0,0,62,118,6,6,0,4,17,24,3.87,0.258,-1,-1,215,75,0.268383663
wynnji01,1972,1,HOU,NL,R,145,542,117,148,29,3,24,90,17,7,103,99,6,2,2,3,8,30,3.981,0.273,-1,-1,160,70,0.420415596
yastrca01,1972,1,BOS,AL,L,125,455,70,120,18,2,12,68,5,4,67,44,3,4,0,9,13,33,3.222,0.264,1,7,175,71,0.591524577
alomasa01,1973,1,CAL,AL,B,136,470,45,112,7,1,0,28,25,10,34,44,1,0,12,3,2,30,3.111,0.238,-1,-1,140,69,0.351107145
alouma01,1973,1,NYA,AL,L,123,497,59,147,22,1,2,28,5,2,30,43,0,3,6,2,18,35,3.253,0.296,-1,-1,160,69,0.396668035
aparilu01,1973,1,BOS,AL,R,132,499,56,135,17,1,0,49,13,1,43,33,1,0,12,7,12,39,3.346,0.271,-1,-1,160,69,0.60048472
bailebo01,1973,1,MON,NL,R,151,513,77,140,25,4,26,86,5,8,88,99,10,1,3,2,23,31,3.71,0.273,-1,-1,180,73,0.327954407
bakerdu01,1973,1,ATL,NL,R,159,604,101,174,29,4,21,99,24,3,67,72,8,5,1,9,14,24,4.142,0.288,-1,-1,183,74,0.562049339
bandosa01,1973,1,OAK,AL,R,162,592,97,170,32,3,29,98,4,2,82,84,5,4,6,5,13,29,4.16,0.287,1,0,195,72,0.455787686
belanma01,1973,1,BAL,AL,R,154,470,60,106,15,1,0,27,13,6,49,54,1,5,15,5,9,29,3.204,0.226,-1,-1,170,73,0.312983894
bellbu01,1973,1,CLE,AL,R,156,631,86,169,23,7,14,59,7,15,49,47,2,6,0,3,13,22,4.198,0.268,1,0,180,73,0.607245209
benchjo01,1973,1,CIN,NL,R,152,557,83,141,17,3,25,104,4,1,83,83,14,0,1,10,22,26,3.951,0.253,1,2,197,73,0.413915507
blairpa01,1973,1,BAL,AL,R,146,500,73,140,25,3,10,64,18,8,43,72,4,0,6,5,10,29,3.352,0.28,1,0,168,72,0.39036141
bondsbo01,1973,1,SFN,NL,R,160,643,131,182,34,4,39,96,43,17,87,148,9,4,0,4,8,27,4.506,0.283,1,0,190,73,0.341219834
boonebo01,1973,1,PHI,NL,R,145,521,42,136,20,2,10,61,3,4,41,36,8,0,5,8,7,26,3.469,0.261,-1,-1,195,74,0.558482605
briggjo02,1973,1,ML4,AL,L,142,488,78,120,20,7,18,57,15,9,87,83,6,2,1,2,6,29,3.549,0.246,-1,-1,190,73,0.3420712
brinked01,1973,1,DET,AL,R,162,515,55,122,16,4,7,40,0,1,34,79,1,1,14,2,22,32,3.389,0.237,1,0,170,72,0.225002866
brocklo01,1973,1,SLN,NL,L,160,650,110,193,29,8,7,63,70,20,71,112,15,0,1,5,9,34,4.451,0.297,-1,-1,170,71,0.373014339
bucknbi01,1973,1,LAN,NL,L,140,575,68,158,20,0,8,46,12,2,17,34,5,3,6,5,15,24,3.654,0.275,-1,-1,185,72,0.659825501
burroje01,1973,1,TEX,AL,R,151,526,71,147,17,1,30,85,0,0,67,88,3,1,0,11,8,22,3.66,0.279,-1,-1,200,73,0.337561967
campabe01,1973,1,OAK,AL,R,151,601,89,150,17,6,4,46,34,10,50,79,1,4,9,7,10,31,4.019,0.25,1,6,160,70,0.361239333
cardejo02,1973,1,CHN,NL,R,145,522,80,158,33,2,11,68,19,7,58,62,9,5,4,4,16,30,3.58,0.303,-1,-1,150,70,0.500285288
carewro01,1973,1,MIN,AL,L,149,580,98,203,30,11,6,62,41,16,62,55,9,2,7,6,16,28,3.963,0.35,1,4,170,72,0.656619737
cedence01,1973,1,HOU,NL,R,139,525,86,168,35,2,25,70,56,15,41,79,7,7,1,2,19,22,3.494,0.32,1,8,175,74,0.504943561
cepedor01,1973,1,BOS,AL,R,142,550,51,159,25,0,20,86,0,2,50,81,13,3,2,3,24,36,3.704,0.289,-1,-1,210,74,0.327256214
ceyro01,1973,1,LAN,NL,R,152,507,60,124,18,4,15,80,1,1,74,77,7,2,4,8,19,25,3.586,0.245,-1,-1,185,70,0.336619359
chambch01,1973,1,CLE,AL,L,155,572,70,156,30,2,11,53,4,8,58,76,8,3,1,2,14,25,3.889,0.273,-1,-1,195,73,0.325795179
clarkho01,1973,1,NYA,AL,B,148,590,60,155,21,0,2,35,11,10,47,48,0,2,6,5,18,33,3.932,0.263,-1,-1,175,69,0.391602496
colbena01,1973,1,SDN,NL,R,145,529,73,143,25,2,22,80,9,8,54,146,9,8,1,6,12,27,3.599,0.27,1,0,205,74,0.210425048
crawfwi01,1973,1,LAN,NL,L,145,457,75,135,26,2,14,66,12,5,78,91,12,1,3,4,6,27,3.302,0.295,-1,-1,197,73,0.312077307
darwibo01,1973,1,MIN,AL,R,145,560,69,141,20,2,18,90,5,2,46,137,5,3,0,5,22,30,3.741,0.252,-1,-1,190,74,0.216799466
davisto02,1973,1,BAL,AL,R,137,552,53,169,20,3,7,89,11,3,30,56,3,1,3,4,15,34,3.593,0.306,-1,-1,195,74,0.475993598
daviswi02,1973,1,LAN,NL,L,152,599,82,171,29,9,16,77,17,5,29,62,12,5,1,7,7,33,3.877,0.285,1,0,180,74,0.540115224
evansda01,1973,1,ATL,NL,L,161,595,114,167,25,8,41,104,6,3,124,104,8,3,3,8,9,26,4.438,0.281,1,0,200,74,0.417065925
fergujo01,1973,1,LAN,NL,R,136,487,84,128,26,0,25,88,1,1,87,81,9,1,0,10,5,27,3.543,0.263,-1,-1,200,74,0.402610472
fiskca01,1973,1,BOS,AL,R,135,508,65,125,21,0,26,71,7,2,37,99,2,10,1,2,11,26,3.364,0.246,1,2,200,75,0.279442719
fossera01,1973,1,OAK,AL,R,143,492,37,126,23,2,7,52,2,2,25,62,4,1,9,5,10,26,3.191,0.256,-1,-1,215,74,0.289087184
fuentti01,1973,1,SFN,NL,B,160,656,78,182,25,5,6,63,12,6,45,62,0,7,17,6,11,29,4.327,0.277,-1,-1,175,71,0.443934209
garcipe01,1973,1,ML4,AL,R,160,580,67,142,32,5,15,54,11,10,40,119,4,5,4,6,11,23,3.827,0.245,-1,-1,175,70,0.22514443
garrewa01,1973,1,NYN,NL,L,140,504,76,129,20,3,16,58,6,5,72,74,4,1,9,3,8,26,3.556,0.256,-1,-1,175,71,0.352252788
garrra01,1973,1,ATL,NL,L,148,668,94,200,32,6,11,55,35,11,22,64,5,2,4,2,12,28,4.259,0.299,-1,-1,185,71,0.530084812
grichbo01,1973,1,BAL,AL,R,162,581,82,146,29,7,12,50,17,9,107,91,3,7,3,2,7,24,4.247,0.251,-1,-1,180,74,0.315202954
harpeto01,1973,1,BOS,AL,R,147,566,92,159,23,3,17,71,54,14,61,93,2,1,9,1,6,33,3.87,0.281,-1,-1,165,69,0.406978977
harrato01,1973,1,TEX,AL,R,118,461,64,120,16,1,10,50,10,3,46,49,2,2,7,3,11,25,3.13,0.26,-1,-1,175,72,0.448890562
harrivi01,1973,1,TEX,AL,B,152,555,71,138,14,7,8,44,13,12,55,81,1,2,2,4,16,23,3.765,0.249,-1,-1,165,71,0.282302895
hebneri01,1973,1,PIT,NL,L,144,509,73,138,28,1,25,74,0,1,56,60,12,4,3,4,8,26,3.488,0.271,-1,-1,195,73,0.487800692
helmsto01,1973,1,HOU,NL,R,146,543,44,156,28,2,4,61,1,1,32,21,12,0,6,3,11,32,3.549,0.287,-1,-1,165,70,0.971427942
hislela01,1973,1,MIN,AL,R,143,545,88,148,25,6,15,64,11,4,64,128,2,4,2,3,13,26,3.759,0.272,-1,-1,193,74,0.237746216
jacksre01,1973,1,OAK,AL,L,151,539,99,158,28,2,32,117,22,8,76,111,11,7,0,7,13,27,3.796,0.293,1,9,195,72,0.393400301
johnsal01,1973,1,TEX,AL,R,158,624,62,179,26,3,8,68,10,5,32,82,5,2,1,4,17,31,4.049,0.287,-1,-1,205,72,0.314394903
johnsda02,1973,1,ATL,NL,R,157,559,84,151,25,0,43,99,5,3,81,93,9,9,0,2,8,30,3.951,0.27,1,0,170,73,0.400707322
johnsde01,1973,2,OAK,AL,R,131,464,61,114,14,2,19,81,0,1,59,116,7,1,3,3,11,35,3.228,0.246,-1,-1,200,74,0.222193276
kellypa01,1973,1,CHA,AL,L,144,550,77,154,24,5,1,44,22,15,65,91,1,2,3,5,18,29,3.796,0.28,1,0,185,73,0.2768978
kendafr01,1973,1,SDN,NL,R,145,507,39,143,22,3,10,59,3,1,30,35,4,1,8,5,17,24,3.315,0.282,-1,-1,185,73,0.56621701
kessido01,1973,1,CHN,NL,B,160,577,52,151,22,3,0,43,6,6,57,44,18,0,7,2,15,31,3.914,0.262,-1,-1,170,73,0.417284685
lopesda01,1973,1,LAN,NL,R,142,535,77,147,13,5,6,37,36,16,62,77,6,5,7,6,14,28,3.685,0.275,-1,-1,170,69,0.329121932
lummi01,1973,1,ATL,NL,L,138,513,74,151,26,6,16,82,2,5,41,89,7,6,4,4,3,28,3.42,0.294,-1,-1,180,72,0.337061422
luzingr01,1973,1,PHI,NL,R,161,610,76,174,26,4,29,97,3,3,51,135,9,7,0,3,11,23,4.08,0.285,-1,-1,220,73,0.253438699
maddoga01,1973,1,SFN,NL,R,144,587,81,187,30,10,11,76,24,10,24,73,2,6,2,3,6,24,3.772,0.319,-1,-1,175,75,0.462779729
matthga01,1973,1,SFN,NL,R,148,540,74,162,22,10,12,58,17,5,58,83,7,1,3,3,12,23,3.691,0.3,-1,-1,185,74,0.338661806
maybejo01,1973,1,KCA,AL,L,152,510,87,142,20,2,26,100,3,0,122,79,17,2,0,4,5,24,3.901,0.278,1,3,215,75,0.438600692
mayca01,1973,1,CHA,AL,L,149,553,62,148,20,0,20,96,8,6,53,73,5,5,1,5,14,25,3.741,0.268,-1,-1,200,71,0.410886106
mayda01,1973,1,ML4,AL,L,156,624,96,189,23,4,25,93,6,7,44,78,6,5,3,4,13,30,4.123,0.303,1,0,186,70,0.461049165
mayle01,1973,1,HOU,NL,R,148,545,65,147,24,3,28,105,1,1,34,122,10,2,0,9,13,30,3.574,0.27,-1,-1,195,75,0.269699166
meltobi01,1973,1,CHA,AL,R,152,560,83,155,29,1,20,87,4,4,75,66,7,2,2,3,20,28,3.92,0.277,-1,-1,200,74,0.494143698
metzgro01,1973,1,HOU,NL,B,154,580,67,145,11,14,1,35,10,4,39,70,0,3,12,3,10,26,3.821,0.25,-1,-1,165,72,0.287196774
millafe01,1973,1,NYN,NL,R,153,638,82,185,23,4,3,37,2,2,35,22,3,6,18,2,20,30,4.154,0.29,-1,-1,172,71,1
